id,type,statut,dateCommande,produitId,quantite,prixApplique,montant
68ed3d88-f11d-4ffe-b425-b92139179249,VENTE_CLIENT,RECUE,2025-09-06 12:24:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,1,39.9,39.9
a1fc7bcf-941c-423a-b7f1-d91aebc0da38,VENTE_CLIENT,RECUE,2025-09-17 18:19:00,eac55e82-4cf3-480b-8940-f858c7db0400,2,14.9,29.8
d822ab44-011e-42d2-ba48-c66d1daabc93,VENTE_CLIENT,RECUE,2025-09-03 07:31:00,82c9b156-9e48-4772-b6a4-610f88eed060,1,14.9,14.9
a672eeef-4367-4a32-8973-9a5a8cddeb2c,VENTE_CLIENT,RECUE,2025-09-11 11:59:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,2,39.9,79.8
9d3a45bc-a6c3-432c-afd5-b58fb805e049,VENTE_CLIENT,ANNULEE,2025-09-04 12:21:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,2,39.9,79.8
e91be7ae-9da5-4ff6-a5f5-714894c6abfa,VENTE_CLIENT,RECUE,2025-09-24 12:18:00,1d4729fb-527d-4107-b1d8-d718e7f64323,1,44.9,44.9
e91be7ae-9da5-4ff6-a5f5-714894c6abfa,VENTE_CLIENT,RECUE,2025-09-24 12:18:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,3,16.9,50.699999999999996
fc8793d9-9109-498b-b8f1-2ba531491dc0,VENTE_CLIENT,RECUE,2025-09-19 16:55:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,3,39.9,119.69999999999999
ca6b05c9-6179-44f2-81c8-bc1448f8d519,VENTE_CLIENT,RECUE,2025-09-22 18:56:00,82c9b156-9e48-4772-b6a4-610f88eed060,1,14.9,14.9
5ba8ae6d-471b-4be7-b6f2-a2c4b995c0e1,VENTE_CLIENT,RECUE,2025-09-17 10:47:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,1,39.9,39.9
04bd90e9-d23e-4dd0-bdbd-416c449af23f,VENTE_CLIENT,RECUE,2025-09-09 08:42:00,1d4729fb-527d-4107-b1d8-d718e7f64323,3,44.9,134.7
56a5025b-417f-41a8-9c5f-e11b1d7fadee,VENTE_CLIENT,RECUE,2025-09-20 10:30:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,3,14.9,44.7
2c7481eb-8d3c-4980-81d5-0e23508d6102,VENTE_CLIENT,RECUE,2025-09-29 10:32:00,1d4729fb-527d-4107-b1d8-d718e7f64323,1,44.9,44.9
b3c1e4c0-6e68-456c-b5f9-893d5a1d062a,ACHAT_FOURNISSEUR,RECUE,2025-10-29 13:51:00,394e86b1-2529-4787-99f0-efc1a9651537,14,3.0,42.0
b3c1e4c0-6e68-456c-b5f9-893d5a1d062a,ACHAT_FOURNISSEUR,RECUE,2025-10-29 13:51:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,11,15.0,165.0
62edc8dc-080c-47f2-a246-e009c1c3c6a4,ACHAT_FOURNISSEUR,RECUE,2025-10-02 16:44:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,22,18.0,396.0
11407995-563a-47d7-9ff3-1504e310f02a,ACHAT_FOURNISSEUR,RECUE,2025-10-20 08:40:00,eac55e82-4cf3-480b-8940-f858c7db0400,24,6.0,144.0
deae0bec-6cff-4700-b622-5de8ceca4cbf,ACHAT_FOURNISSEUR,RECUE,2025-10-01 18:03:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,11,18.0,198.0
deae0bec-6cff-4700-b622-5de8ceca4cbf,ACHAT_FOURNISSEUR,RECUE,2025-10-01 18:03:00,eac55e82-4cf3-480b-8940-f858c7db0400,8,6.0,48.0
e6589078-f91f-4f7d-a4af-9f7a6dcf567b,ACHAT_FOURNISSEUR,RECUE,2025-10-29 08:36:00,dbee0582-7f92-49c0-b98d-beef835602c0,22,7.0,154.0
44235621-f437-4614-804b-34e1c5f16dbd,ACHAT_FOURNISSEUR,RECUE,2025-10-05 15:27:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,22,18.0,396.0
86d33947-4449-4520-8137-e3b339baa7d6,ACHAT_FOURNISSEUR,RECUE,2025-10-26 12:10:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,13,15.0,195.0
d4720635-bf44-40ae-b11f-83cca6d25858,ACHAT_FOURNISSEUR,ANNULEE,2025-10-16 18:32:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,12,6.0,72.0
d4720635-bf44-40ae-b11f-83cca6d25858,ACHAT_FOURNISSEUR,ANNULEE,2025-10-16 18:32:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,8,15.0,120.0
008b7d5b-1450-4aff-93c8-6030d15d48d7,VENTE_CLIENT,RECUE,2025-10-02 15:51:00,dbee0582-7f92-49c0-b98d-beef835602c0,3,19.9,59.699999999999996
008b7d5b-1450-4aff-93c8-6030d15d48d7,VENTE_CLIENT,RECUE,2025-10-02 15:51:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,1,39.9,39.9
4d9101cd-53ff-4fc7-a082-c5f8f745489a,VENTE_CLIENT,RECUE,2025-10-31 08:39:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,3,44.9,134.7
4d9101cd-53ff-4fc7-a082-c5f8f745489a,VENTE_CLIENT,RECUE,2025-10-31 08:39:00,82c9b156-9e48-4772-b6a4-610f88eed060,2,14.9,29.8
bb378e5b-d613-47cd-8164-5525b31cf493,VENTE_CLIENT,RECUE,2025-10-20 07:31:00,3d69487c-f6bf-4558-b7c5-86dfd5caedb4,2,12.9,25.8
bb378e5b-d613-47cd-8164-5525b31cf493,VENTE_CLIENT,RECUE,2025-10-20 07:31:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,1,44.9,44.9
9ce6d012-8a57-49a7-b07b-688f3e361337,VENTE_CLIENT,RECUE,2025-10-07 13:49:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,2,14.9,29.8
f3bc42b4-d3f4-4407-acb1-285522bdb74b,VENTE_CLIENT,RECUE,2025-10-29 07:10:00,394e86b1-2529-4787-99f0-efc1a9651537,2,9.9,19.8
82e1eceb-eccf-45ca-82db-08d11bb89996,VENTE_CLIENT,RECUE,2025-10-14 09:49:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,1,14.9,14.9
b188fd03-3d4e-4779-a03b-87c48eb9d272,VENTE_CLIENT,RECUE,2025-10-30 07:43:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,1,16.9,16.9
b5b247b8-6b33-486a-b555-cfdf3724f737,VENTE_CLIENT,RECUE,2025-10-06 07:29:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,3,44.9,134.7
eece9483-18a2-48db-ae58-386a34b77b70,VENTE_CLIENT,RECUE,2025-10-30 14:58:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,2,14.9,29.8
bece1c3b-0ada-43f3-a3ad-8c093ffbad13,VENTE_CLIENT,RECUE,2025-10-08 09:12:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,3,44.9,134.7
bece1c3b-0ada-43f3-a3ad-8c093ffbad13,VENTE_CLIENT,RECUE,2025-10-08 09:12:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,3,54.9,164.7
aa97c9f5-d7c9-4309-8d7f-739420bbe4f3,VENTE_CLIENT,RECUE,2025-10-09 07:13:00,394e86b1-2529-4787-99f0-efc1a9651537,3,9.9,29.700000000000003
aa97c9f5-d7c9-4309-8d7f-739420bbe4f3,VENTE_CLIENT,RECUE,2025-10-09 07:13:00,dbee0582-7f92-49c0-b98d-beef835602c0,1,19.9,19.9
a0171af2-f33c-4329-8858-b253e9ea9623,VENTE_CLIENT,RECUE,2025-10-15 13:33:00,dbee0582-7f92-49c0-b98d-beef835602c0,3,19.9,59.699999999999996
13a0e75c-24f7-41e2-895c-fe87156eb743,VENTE_CLIENT,RECUE,2025-10-03 17:54:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,1,39.9,39.9
8e151085-3a07-4801-9a72-74cbc8c928a1,VENTE_CLIENT,RECUE,2025-10-27 09:36:00,82c9b156-9e48-4772-b6a4-610f88eed060,3,14.9,44.7
8e151085-3a07-4801-9a72-74cbc8c928a1,VENTE_CLIENT,RECUE,2025-10-27 09:36:00,eac55e82-4cf3-480b-8940-f858c7db0400,1,14.9,14.9
58b44b4c-6b02-4881-a681-c0fbbaa9fffd,VENTE_CLIENT,RECUE,2025-10-03 15:22:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,1,14.9,14.9
be8c272a-1639-4510-9569-107563d591d9,VENTE_CLIENT,RECUE,2025-10-15 17:11:00,394e86b1-2529-4787-99f0-efc1a9651537,1,9.9,9.9
600aa975-c171-4400-98cd-cc427fb0464d,VENTE_CLIENT,RECUE,2025-10-10 13:03:00,394e86b1-2529-4787-99f0-efc1a9651537,3,9.9,29.700000000000003
94d8b322-48c0-4df9-b6b3-2d915b88e23f,VENTE_CLIENT,RECUE,2025-10-22 08:21:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,2,44.9,89.8
807d2395-f755-4c6d-b215-2bd8ff69db3b,VENTE_CLIENT,RECUE,2025-10-21 16:15:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,2,14.9,29.8
7960d0f4-87cd-4d59-89d3-08952269db31,VENTE_CLIENT,RECUE,2025-10-22 16:40:00,eac55e82-4cf3-480b-8940-f858c7db0400,2,14.9,29.8
83521613-63b2-4435-897a-e065d5cb6d9c,VENTE_CLIENT,RECUE,2025-10-23 17:30:00,82c9b156-9e48-4772-b6a4-610f88eed060,2,14.9,29.8
83521613-63b2-4435-897a-e065d5cb6d9c,VENTE_CLIENT,RECUE,2025-10-23 17:30:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,2,14.9,29.8
6b402501-f9e8-40f9-95da-631b367baa1b,VENTE_CLIENT,RECUE,2025-10-13 16:41:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,3,14.9,44.7
7bacc860-9ffd-4296-be83-eba8e8fe7827,VENTE_CLIENT,RECUE,2025-10-26 12:21:00,eac55e82-4cf3-480b-8940-f858c7db0400,3,14.9,44.7
9d49457e-6a68-4ca8-8bb5-ccd5f548fdfe,VENTE_CLIENT,RECUE,2025-10-14 12:22:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,2,54.9,109.8
9d49457e-6a68-4ca8-8bb5-ccd5f548fdfe,VENTE_CLIENT,RECUE,2025-10-14 12:22:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,2,44.9,89.8
08236800-618c-4b9c-bc94-0b56e19dda20,VENTE_CLIENT,RECUE,2025-10-12 14:39:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,1,54.9,54.9
85ad35d3-1e86-4900-8ef5-401a9c6e94fc,VENTE_CLIENT,RECUE,2025-10-30 16:21:00,82c9b156-9e48-4772-b6a4-610f88eed060,2,14.9,29.8
7651a8bf-1022-44e4-ac56-b3ef9e120337,VENTE_CLIENT,RECUE,2025-10-21 13:28:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,3,14.9,44.7
7651a8bf-1022-44e4-ac56-b3ef9e120337,VENTE_CLIENT,RECUE,2025-10-21 13:28:00,394e86b1-2529-4787-99f0-efc1a9651537,2,9.9,19.8
42dc9ef7-9eb8-48d6-9f6d-347656798240,VENTE_CLIENT,ANNULEE,2025-10-12 07:10:00,dbee0582-7f92-49c0-b98d-beef835602c0,1,19.9,19.9
563a08d5-4dcc-4a25-96f5-209332dd9157,VENTE_CLIENT,RECUE,2025-10-14 08:13:00,3d69487c-f6bf-4558-b7c5-86dfd5caedb4,2,12.9,25.8
4ab48908-c8b7-47f4-aff9-b39763d96945,VENTE_CLIENT,RECUE,2025-10-05 16:43:00,394e86b1-2529-4787-99f0-efc1a9651537,3,9.9,29.700000000000003
b4615214-7afe-4a74-8261-ee8aa147597d,VENTE_CLIENT,RECUE,2025-10-10 17:11:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,2,54.9,109.8
c6722202-ac46-4ad9-924c-15c3e439cfee,VENTE_CLIENT,RECUE,2025-10-31 08:34:00,dbee0582-7f92-49c0-b98d-beef835602c0,3,19.9,59.699999999999996
f467437d-ae3e-41e9-be44-e7152466360f,VENTE_CLIENT,RECUE,2025-10-29 10:54:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,3,39.9,119.69999999999999
415cab47-c437-4738-9ad0-0c0e49fb2640,VENTE_CLIENT,RECUE,2025-10-22 17:41:00,82c9b156-9e48-4772-b6a4-610f88eed060,2,14.9,29.8
415cab47-c437-4738-9ad0-0c0e49fb2640,VENTE_CLIENT,RECUE,2025-10-22 17:41:00,3d69487c-f6bf-4558-b7c5-86dfd5caedb4,3,12.9,38.7
b2407abf-4873-4f88-958c-0625f47aca33,VENTE_CLIENT,RECUE,2025-10-05 10:00:00,dbee0582-7f92-49c0-b98d-beef835602c0,3,19.9,59.699999999999996
b2407abf-4873-4f88-958c-0625f47aca33,VENTE_CLIENT,RECUE,2025-10-05 10:00:00,82c9b156-9e48-4772-b6a4-610f88eed060,3,14.9,44.7
b1b28d9b-f9d3-47a5-8833-1e0ad72f9c0d,VENTE_CLIENT,RECUE,2025-10-05 08:11:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,2,39.9,79.8
b1b28d9b-f9d3-47a5-8833-1e0ad72f9c0d,VENTE_CLIENT,RECUE,2025-10-05 08:11:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,3,54.9,164.7
930a1b3c-1585-47d2-8bc5-cc36be125952,VENTE_CLIENT,RECUE,2025-10-16 11:19:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,1,44.9,44.9
416acec2-ace4-4ed3-8d8d-d6c6d53b03e9,VENTE_CLIENT,RECUE,2025-10-01 10:38:00,eac55e82-4cf3-480b-8940-f858c7db0400,2,14.9,29.8
416acec2-ace4-4ed3-8d8d-d6c6d53b03e9,VENTE_CLIENT,RECUE,2025-10-01 10:38:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,3,54.9,164.7
43faafd3-4fa6-40f0-91eb-68d5d414a2ac,VENTE_CLIENT,RECUE,2025-10-08 14:56:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,3,14.9,44.7
cf575642-14f6-4aec-88de-8deb0f293622,VENTE_CLIENT,RECUE,2025-10-07 15:25:00,82c9b156-9e48-4772-b6a4-610f88eed060,2,14.9,29.8
cf575642-14f6-4aec-88de-8deb0f293622,VENTE_CLIENT,RECUE,2025-10-07 15:25:00,eac55e82-4cf3-480b-8940-f858c7db0400,1,14.9,14.9
46c7fcd5-9fef-4c7b-bdd5-394b65411500,VENTE_CLIENT,RECUE,2025-10-08 11:11:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,1,44.9,44.9
e159eac7-737f-4676-8b4d-1a489a88d95f,VENTE_CLIENT,RECUE,2025-10-18 12:33:00,eac55e82-4cf3-480b-8940-f858c7db0400,1,14.9,14.9
cbd244a6-7b62-4c8e-a1f4-c8e3eef92269,VENTE_CLIENT,RECUE,2025-10-04 15:15:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,3,14.9,44.7
e4e7c4fe-e99b-457b-acac-0889f63d70b6,VENTE_CLIENT,RECUE,2025-10-10 08:52:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,3,39.9,119.69999999999999
e4e7c4fe-e99b-457b-acac-0889f63d70b6,VENTE_CLIENT,RECUE,2025-10-10 08:52:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,1,54.9,54.9
7b985fa3-4c6c-4a5f-bc40-a203b5592a66,VENTE_CLIENT,RECUE,2025-10-31 16:58:00,dbee0582-7f92-49c0-b98d-beef835602c0,2,19.9,39.8
e87e36a7-ed6c-43e3-8d51-9a0adee0c159,VENTE_CLIENT,RECUE,2025-10-14 09:23:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,3,14.9,44.7
e87e36a7-ed6c-43e3-8d51-9a0adee0c159,VENTE_CLIENT,RECUE,2025-10-14 09:23:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,3,54.9,164.7
84b5d95b-1105-42a6-ad6e-a411cf6beddc,VENTE_CLIENT,RECUE,2025-10-19 10:14:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,3,16.9,50.699999999999996
84b5d95b-1105-42a6-ad6e-a411cf6beddc,VENTE_CLIENT,RECUE,2025-10-19 10:14:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,2,39.9,79.8
10f523c3-b21c-4832-a8d2-c48c4d6d8377,VENTE_CLIENT,RECUE,2025-10-31 10:34:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,1,16.9,16.9
f980d4c8-99c1-4a92-a2bb-8ab9e9d5cd9e,VENTE_CLIENT,RECUE,2025-10-23 08:59:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,1,54.9,54.9
4c496044-38b7-4093-b6ae-3342df16d820,VENTE_CLIENT,RECUE,2025-10-11 17:58:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,3,39.9,119.69999999999999
4c496044-38b7-4093-b6ae-3342df16d820,VENTE_CLIENT,RECUE,2025-10-11 17:58:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,1,14.9,14.9
7b8d1e3f-7247-4e28-b59c-1a8ba48dfd77,VENTE_CLIENT,ANNULEE,2025-10-29 15:57:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,3,16.9,50.699999999999996
ac0344f0-5932-48b1-ac77-e368a476fcd7,VENTE_CLIENT,RECUE,2025-10-01 14:13:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,3,44.9,134.7
ac0344f0-5932-48b1-ac77-e368a476fcd7,VENTE_CLIENT,RECUE,2025-10-01 14:13:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,3,14.9,44.7
395e5238-c8ad-4a6f-9eae-77d4e6b47cc6,VENTE_CLIENT,RECUE,2025-10-29 12:30:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,2,44.9,89.8
395e5238-c8ad-4a6f-9eae-77d4e6b47cc6,VENTE_CLIENT,RECUE,2025-10-29 12:30:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,3,16.9,50.699999999999996
0ccda9d8-ba72-4a2e-be0c-433299000121,VENTE_CLIENT,RECUE,2025-10-26 10:07:00,dbee0582-7f92-49c0-b98d-beef835602c0,1,19.9,19.9
cf04a029-d25f-45fe-9ad5-28f40fb07322,VENTE_CLIENT,RECUE,2025-10-02 11:11:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,2,44.9,89.8
f108cbe9-1241-44ec-9cc5-44c2d763e25c,VENTE_CLIENT,RECUE,2025-10-28 18:18:00,eac55e82-4cf3-480b-8940-f858c7db0400,2,14.9,29.8
2adf2b79-68f0-42d1-84f2-3367a82237fc,ACHAT_FOURNISSEUR,RECUE,2025-11-29 16:29:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,16,15.0,240.0
9d0f00e4-8caf-4f9f-9296-16bdc6de0d7e,ACHAT_FOURNISSEUR,RECUE,2025-11-14 08:33:00,394e86b1-2529-4787-99f0-efc1a9651537,15,3.0,45.0
9d0f00e4-8caf-4f9f-9296-16bdc6de0d7e,ACHAT_FOURNISSEUR,RECUE,2025-11-14 08:33:00,3d69487c-f6bf-4558-b7c5-86dfd5caedb4,11,4.0,44.0
75672f26-2884-4a9a-a674-30ea50ba0e0c,ACHAT_FOURNISSEUR,RECUE,2025-11-17 10:06:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,13,15.0,195.0
6ed938cd-0a6c-40c5-9901-92ab81a71b43,ACHAT_FOURNISSEUR,RECUE,2025-11-19 14:20:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,25,15.0,375.0
87d5616f-0ae6-4ce1-94ff-30fe1e83a3f1,ACHAT_FOURNISSEUR,RECUE,2025-11-16 16:12:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,28,6.0,168.0
45d70dfd-1188-46f5-8437-3236d1dc0099,ACHAT_FOURNISSEUR,RECUE,2025-11-09 13:32:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,28,15.0,420.0
8a6e7114-a8f5-4a57-83ef-53063b63cf34,ACHAT_FOURNISSEUR,RECUE,2025-11-01 10:46:00,80736db9-6fe9-46c5-b942-d8e6d8873264,12,9.0,108.0
2663721b-979b-4a67-b59f-e284b981c9a9,ACHAT_FOURNISSEUR,RECUE,2025-11-07 09:47:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,26,6.0,156.0
d3abb2a3-a17a-480f-8fe3-733518d929f4,ACHAT_FOURNISSEUR,RECUE,2025-11-12 11:58:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,16,6.0,96.0
d3abb2a3-a17a-480f-8fe3-733518d929f4,ACHAT_FOURNISSEUR,RECUE,2025-11-12 11:58:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,17,6.0,102.0
7ce4fbfe-25a1-42f3-83fb-81819d23fb82,VENTE_CLIENT,RECUE,2025-11-14 08:17:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,2,44.9,89.8
7ce4fbfe-25a1-42f3-83fb-81819d23fb82,VENTE_CLIENT,RECUE,2025-11-14 08:17:00,3d69487c-f6bf-4558-b7c5-86dfd5caedb4,1,12.9,12.9
80189dcd-4d19-41fd-b8cb-0cbf96676eab,VENTE_CLIENT,RECUE,2025-11-11 18:39:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,3,39.9,119.69999999999999
2b48fac1-b69a-4dda-9d48-f7d28b9f5495,VENTE_CLIENT,RECUE,2025-11-01 17:02:00,3d69487c-f6bf-4558-b7c5-86dfd5caedb4,1,12.9,12.9
d10ca962-ef59-4a14-b85a-3e384c94cb79,VENTE_CLIENT,ANNULEE,2025-11-08 17:23:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,1,16.9,16.9
e45d9076-c123-4db8-8311-66ea188407fd,VENTE_CLIENT,RECUE,2025-11-03 11:35:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,3,39.9,119.69999999999999
988cfed7-8e3f-4155-bda5-f7766d55bad5,VENTE_CLIENT,RECUE,2025-11-17 10:54:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,1,14.9,14.9
988cfed7-8e3f-4155-bda5-f7766d55bad5,VENTE_CLIENT,RECUE,2025-11-17 10:54:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,2,39.9,79.8
eb70599a-c192-4476-9905-1925165dd2a1,VENTE_CLIENT,RECUE,2025-11-27 15:49:00,394e86b1-2529-4787-99f0-efc1a9651537,2,9.9,19.8
6094694f-9761-4afc-a1a7-9d0ce4ac78be,VENTE_CLIENT,RECUE,2025-11-08 10:11:00,dbee0582-7f92-49c0-b98d-beef835602c0,2,19.9,39.8
6094694f-9761-4afc-a1a7-9d0ce4ac78be,VENTE_CLIENT,RECUE,2025-11-08 10:11:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,2,16.9,33.8
9265f65b-c807-4662-a4ce-19648951e18b,VENTE_CLIENT,RECUE,2025-11-24 11:48:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,2,16.9,33.8
9e4a4791-8bb3-4ed9-bd21-df62a9d57ca8,VENTE_CLIENT,RECUE,2025-11-25 07:59:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,1,16.9,16.9
9e4a4791-8bb3-4ed9-bd21-df62a9d57ca8,VENTE_CLIENT,RECUE,2025-11-25 07:59:00,dbee0582-7f92-49c0-b98d-beef835602c0,1,19.9,19.9
73d49f08-9264-4992-b095-60e816f4ef02,VENTE_CLIENT,RECUE,2025-11-14 13:39:00,3d69487c-f6bf-4558-b7c5-86dfd5caedb4,2,12.9,25.8
73d49f08-9264-4992-b095-60e816f4ef02,VENTE_CLIENT,RECUE,2025-11-14 13:39:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,3,39.9,119.69999999999999
dda4661f-5c07-4873-89b8-06d68efac284,VENTE_CLIENT,RECUE,2025-11-15 07:29:00,eac55e82-4cf3-480b-8940-f858c7db0400,3,14.9,44.7
e1446000-f7c2-43cf-a8a8-714051445ca7,VENTE_CLIENT,RECUE,2025-11-29 16:05:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,1,44.9,44.9
5d8b0653-4be4-4774-aa1e-2b833f71006d,VENTE_CLIENT,RECUE,2025-11-17 16:49:00,dbee0582-7f92-49c0-b98d-beef835602c0,3,19.9,59.699999999999996
5d8b0653-4be4-4774-aa1e-2b833f71006d,VENTE_CLIENT,RECUE,2025-11-17 16:49:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,1,39.9,39.9
49257b3d-e206-415d-9c2c-0819b17d7ea9,VENTE_CLIENT,RECUE,2025-11-15 07:39:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,1,44.9,44.9
49257b3d-e206-415d-9c2c-0819b17d7ea9,VENTE_CLIENT,RECUE,2025-11-15 07:39:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,2,16.9,33.8
1d302a46-ef1e-4937-bbc5-6fd84eac130d,VENTE_CLIENT,RECUE,2025-11-16 13:25:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,2,44.9,89.8
1d302a46-ef1e-4937-bbc5-6fd84eac130d,VENTE_CLIENT,RECUE,2025-11-16 13:25:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,1,39.9,39.9
ef849af8-a675-4b9b-888d-d31c23e9be3d,VENTE_CLIENT,RECUE,2025-11-25 16:30:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,2,16.9,33.8
f5e36b16-4460-4cbd-8e11-e7a9d1c4da19,VENTE_CLIENT,RECUE,2025-11-07 17:45:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,1,39.9,39.9
341f7522-781a-464f-ba8b-63e16429ab06,VENTE_CLIENT,RECUE,2025-11-23 15:34:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,2,14.9,29.8
b3f9ed83-83ae-47d6-b9b4-0c5add85b642,VENTE_CLIENT,RECUE,2025-11-18 16:33:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,3,14.9,44.7
23f1cec4-095d-45f0-aa81-891134e9a3e8,VENTE_CLIENT,RECUE,2025-11-30 07:32:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,1,16.9,16.9
f857ccb4-14c9-423a-b79c-13bb0c7dee84,VENTE_CLIENT,RECUE,2025-11-29 15:54:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,3,54.9,164.7
9ad48eac-80bf-46de-ada1-cbeef099a980,VENTE_CLIENT,RECUE,2025-11-11 15:02:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,1,14.9,14.9
114a9ad5-a424-4a39-b7c2-b73b78c19e68,VENTE_CLIENT,RECUE,2025-11-16 14:16:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,1,39.9,39.9
1d6b80ce-cb20-404b-b562-7d0aab539300,VENTE_CLIENT,RECUE,2025-11-24 13:08:00,394e86b1-2529-4787-99f0-efc1a9651537,3,9.9,29.700000000000003
d4ad9a16-c4fb-49c7-8ffd-1d4bf7650c0f,VENTE_CLIENT,RECUE,2025-11-16 11:55:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,3,14.9,44.7
be4ac0eb-74fc-4cf1-91cc-878674674dba,VENTE_CLIENT,RECUE,2025-11-27 08:52:00,eac55e82-4cf3-480b-8940-f858c7db0400,1,14.9,14.9
